//ID	Skill Name	Skill name Ru	Identify if it is a lifeskill	View to Interface	is level up	use in mount	Class	Left Handed Requirement	Right hand weapon restriction	Body Armor Requirement	Conch usage test	Skill Phase	Skill Type	Useful/Harmful	Learning Level	-1uisite	Skill Points Consumption	Discharged Status	Apply point	Cast Range	Process target	Attack mode	Angle	Radius	Skill region shape	Skill prophase management formula	Skill adds surface status formula	Skill SP Formula	Durability consumption formula	Top-up consumption formula	Skill Region Formula	Discharge phase formula	effect phase formula	Positive effect forumala	Opposing effect formula	Bind status ID can be removed manually	Self parameter	Self Effect	Consumable	Duration	Target parameter	Splash parameter	Duration on target	Splash Persists Effect	Morph ID	Summon ID	Discharge Duration	Repeated Discharge Duration	Damage Effect	Play Action	action	keyframe	Attack Sound Effect	character dummy	Character Effect	Base Standard Value	item dummy	Item Effect	Item Effect 2	Path of Flight keyfram	character dummy2	item dummy3	Path of Flight Effect	Path of Flight speed	Attacked Sound Effect	dummy	Character attacked effect	Effect duration point	Surface attacked effect	Water Surface Effect	ICON	Skill Play Count	Operation Execute Command	Description	Effect	Consumption	Remark
418	Carrion Ball Lv4	Carrion Ball Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiZhiQiu4_Begin	Skill_FuShiZhiQiu4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiZhiQiu4	2	1	11,0,0	-1	40	-1	304	0	0	0,0	0,0	0	5	-1	1064	1600	41	2	318	-2	0	0	0	0	0	2778	Decrease targets Physical Defense and Defense by 15% for Lv1. Subsequent Lv decreases 5% more.	0	0
419	Noise Polluter Lv4	Noise Polluter Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_ZaoYinZhiZao4	0	0	0	SkillArea_Square_ZaoYinZhiZao4	Skill_ZaoYinZhiZao4_Begin	Skill_ZaoYinZhiZao4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ZaoYinZhiZao4	1	1	12	0	80	-1	325	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2779	Produce by manufacturing	0	0
420	Earthquake Generator Lv4	Earthquake Generator Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	2	0	0	4	0	SkillArea_State_DiZhenFaSheng4	0	0	0	SkillArea_Circle_DiZhenFaSheng4	Skill_DiZhenFaSheng4_Begin	Skill_DiZhenFaSheng4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_DiZhenFaSheng4	1	1	12	0	96	-1	263	0	-1	0,0	0,0	-1	-1	-1	0	0	97	-1	0	-2	0	0	0	0	0	2780	Produce by manufacturing	0	0
421	Chain Bullet Lv4	Chain Bullet Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_LianDan4_Begin	Skill_LianDan4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LianDan4	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	1065	2000	147	-1	305	-2	0	0	0	0	0	2789	Produce by manufacturing	0	0
422	Illusion Generator Lv4	Illusion Generator Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_HuanYinFaSheng4_Begin	Skill_HuanYinFaSheng4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_HuanYinFaSheng4	0	1	11	-1	46	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2785	Produce by manufacturing	0	0
423	Stealth Ship Lv4	Stealth Ship Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanZhiQianXing4_Begin	Skill_ChuanZhiQianXing4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanZhiQianXing4	0	1	11	-1	46	-1	121	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2787	Produce by manufacturing	0	0
424	Radar Lv4	Radar Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	600	4	2	0	0	3	0	SkillArea_State_LeiDa4	0	0	0	SkillArea_Square_LeiDa4	Skill_LeiDa4_Begin	Skill_LeiDa4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	1	1	11	-1	80	-1	175	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2788	Produce by manufacturing	0	0
425	Hull Repair Lv4	Hull Repair Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu4_Begin	Skill_ChuanTiXiuFu4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanTiXiuFu4	1	1	11	-1	72	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2782	Produce by manufacturing	0	0
426	Food Generation Lv4	Food Generation Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng4_Begin	Skill_ShiWuZaiSheng4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	1	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2783	Produce by manufacturing	0	0
427	Carrion Bullet Lv4	Carrion Bullet Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiDan4_Begin	Skill_FuShiDan4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiDan4	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	2004	1600	147	-1	318	-2	0	0	0	0	0	2784	Produce by manufacturing	0	0
428	Illusion Generator Lv4	Illusion Generator Lv4	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	5	1	0	0	0	0	0	0	0	0	0	Skill_YinXiangZaiShen4_Begin	Skill_YinXiangZaiShen4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	1	11	-1	44	-1	131	0	0	0,0	0,0	0	-1	-1	0	0	98	-1	131	-1	0	0	0	0	0	2786	Produce by manufacturing	0	0
429	Exploding Lamb Lv4	Exploding Lamb Lv4	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	200	4	2	0	0	4	0	SkillArea_State_Myzb4	SkillSp_Myzb4	0	0	SkillArea_Circle_Myzb4	Skill_Myzb4_Begin	Skill_Myzb4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Myzb4	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1774.png	0	0	2379	Produce by manufacturing	0	0
430	Water Mine Lv4	Water Mine Lv4	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	2	1200	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_Czsl4	Skill_Czsl4_Begin	Skill_Czsl4_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Czsl4	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1717.png	0	0	2790	Produce by manufacturing	0	0
431	Carrion Ball Lv5	Carrion Ball Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiZhiQiu5_Begin	Skill_FuShiZhiQiu5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiZhiQiu5	2	1	11,0,0	-1	40	-1	304	0	0	0,0	0,0	0	5	-1	1064	1600	41	2	318	-2	0	0	0	0	0	2802	Decrease targets Physical Defense and Defense by 15% for Lv1. Subsequent Lv decreases 5% more.	0	0
432	Noise Polluter Lv5	Noise Polluter Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	600	4	2	0	0	3	0	SkillArea_State_ZaoYinZhiZao5	0	0	0	SkillArea_Square_ZaoYinZhiZao5	Skill_ZaoYinZhiZao5_Begin	Skill_ZaoYinZhiZao5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ZaoYinZhiZao5	1	1	12	0	80	-1	325	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-2	0	0	0	0	0	2803	Produce by manufacturing	0	0
433	Unknown LV5	Unknown LV5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	1000	4	2	0	0	4	0	SkillArea_State_DiZhenFaSheng5	0	0	0	SkillArea_Circle_DiZhenFaSheng5	Skill_DiZhenFaSheng5_Begin	Skill_DiZhenFaSheng5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_DiZhenFaSheng5	1	1	12	0	96	-1	263	0	-1	0,0	0,0	-1	-1	-1	0	0	97	-1	0	-2	0	0	0	0	0	2804	Produce by manufacturing	0	0
434	Chain Bullet Lv5	Chain Bullet Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_LianDan5_Begin	Skill_LianDan5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LianDan5	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	1065	2000	147	-1	305	-2	0	0	0	0	0	2813	Produce by manufacturing	0	0
435	Mirage Generator Lv5	Mirage Generator Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_HuanYinFaSheng5_Begin	Skill_HuanYinFaSheng5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_HuanYinFaSheng5	0	1	11	-1	46	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2809	Produce by manufacturing	0	0
436	Stealth Ship Lv5	Stealth Ship Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanZhiQianXing5_Begin	Skill_ChuanZhiQianXing5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanZhiQianXing5	0	1	11	-1	46	-1	121	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2811	Produce by manufacturing	0	0
437	Unknown LV5	Unknown LV5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	600	4	2	0	0	3	0	SkillArea_State_LeiDa5	0	0	0	SkillArea_Square_LeiDa5	Skill_LeiDa5_Begin	Skill_LeiDa5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_LeiDa5	1	1	11	-1	80	-1	175	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2812	Produce by manufacturing	0	0
438	Hull Repair Lv5	Hull Repair Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ChuanTiXiuFu5_Begin	Skill_ChuanTiXiuFu5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ChuanTiXiuFu5	1	1	11	-1	72	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2806	Produce by manufacturing	0	0
439	Food Generation Lv5	Food Generation Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	Skill_ShiWuZaiSheng5_Begin	Skill_ShiWuZaiSheng5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	1	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	2807	Produce by manufacturing	0	0
440	Unknown LV5	Unknown LV5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	4	1	0	0	0	0	0	0	0	0	0	Skill_FuShiDan5_Begin	Skill_FuShiDan5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_FuShiDan5	2	1	11	-1	146	-1	0	0	-1	0,0	0,0	0	2	-1	2004	1600	147	-1	318	-2	0	0	0	0	0	2808	Produce by manufacturing	0	0
441	Illusion Generator Lv5	Illusion Generator Lv5	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	2	2	1200	5	1	0	0	0	0	0	0	0	0	0	Skill_YinXiangZaiShen5_Begin	Skill_YinXiangZaiShen5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	1	11	-1	44	-1	131	0	0	0,0	0,0	0	-1	-1	0	0	98	-1	131	-1	0	0	0	0	0	2810	Produce by manufacturing	0	0
442	Exploding Lamb Lv5	Exploding Lamb Lv5	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	1	200	4	2	0	0	4	0	SkillArea_State_Myzb5	SkillSp_Myzb5	0	0	SkillArea_Circle_Myzb5	Skill_Myzb5_Begin	Skill_Myzb5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Myzb5	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1774.png	0	0	2380	Produce by manufacturing	0	0
443	Water Mine Lv5	Water Mine Lv5	1	0	1	0	-1	1,-1	1,-1	1,-1	-1	0	1	0	-1	-1	1	1	2	1200	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_Czsl5	Skill_Czsl5_Begin	Skill_Czsl5_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Czsl5	1	1	7	-1	0	-1	390	0	0	0,0	0,0	-1	-1	-1	0	0	147	-1	101	-1	0	0	n1717.png	0	0	2814	Produce by manufacturing	0	0
444	Blessed Potion	Blessed Potion	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Skill_Wudiyaoshui_Begin	Skill_Wudiyaoshui_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_Wudiyaoshui	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1860	Blessed Potion	0	0
445	Drag Tower	Drag Tower	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	3	0	0	-1	-1	1	1	3	1500	4	1	0	0	0	0	0	0	0	0	0	0	Skill_JST_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	2	1	7	-1	40	1	0	0	1	0,0	0,0	-1	1	1	1070	2500	-1	-1	0	0	0	0	s0226.png	0	0	Target reduce speed 50%	0	0	0
446	Devil Tower	Devil Tower	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	3	0	0	-1	-1	1	1	3	1500	4	1	0	0	0	0	0	0	0	0	0	0	Skill_XMT_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	2	1	7	-1	40	1	0	0	1	0,0	0,0	-1	1	1	1069	2500	-1	-1	929	0	0	0	s0226.png	0	0	Absorb target's magic	0	0	0
447	Serpent Attack	Serpent Attack	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	0	0	-1	-1	1	1	3	1200	4	1	0	0	0	0	0	0	0	0	0	0	Skill_FeiShe_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	2	1	14	0	40	2	186	0	0	0,0	0,0	0	9	-1	1068	1600	41	2	195	-1	0	0	s447sk.png	0	0	Boss????	0	0	0
448	Pirate Wave	Pirate Wave	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	0	0	-1	-1	1	1	1	1500	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	0	42	2	0	0	0	0	0,0	0	9	-1	1072	1500	43	2	931	0	0	0	s0082.png	0	0	Damage nearby target with full force	Increases attack by 1.25 times at Level 1. Increases by 5% per skill level	Consumes 9 SP at Level 1. Increases by 1 SP per skill level	0
449	Navy Wave	Navy Wave	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	0	0	-1	-1	1	1	1	1500	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	10	0	42	2	0	0	0	0	0,0	0	9	-1	1071	1500	43	2	930	0	0	0	s0082.png	0	0	Damage nearby target with full force	Increases attack by 1.25 times at Level 1. Increases by 5% per skill level	Consumes 9 SP at Level 1. Increases by 1 SP per skill level	0
450	Spirit Lash	Spirit Lash	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	3	0	0	-1	-1	1	1	1	800	4	1	0	0	0	0	0	0	0	0	0	0	Skill_JSBT_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	11	-1	92	-1	190	0	-1	0,0	0,0	0	9	1	2003	1200	93	2	0	-2	0	0	s0099.png	0	0	Monster Skill	0	0	0
451	Sacred Candle	Sacred Candle	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	Skill_Shenshenglazhu_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	3006	0	0	0
452	Goddess Statue	Goddess Statue	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	Skill_NSDX_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	3010	0	0	0
453	Shadow step	Теневой шаг	1	1	0	0	9,10	1,-1	1,-1	1,-1	-1	2	2	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1	-1	-1	0	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0453o.png	0	0	0	While Stealth is active increased movement speed by 10%. After Stealth effect disappear grant buff that increase attack speed by 30 + 20 * lvl, and increase dodge by 10 * lvl on 5 second.	Passive	0
454	Super consciousness	Сверхсознание	1	1	0	0	16,3	1,-1	1,-1	1,-1	-1	2	2	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1	-1	-1	0	0	1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0454o.png	0	0	0	Doubles lightning bolt damage with a 25% + 5% * lvl chance.	Passive	0
455	Beast Legion Smash	Удар легиона	1	1	0	0	8,3	1,-1	1,2	1,-1	-1	2	1	0	-1	-1	0	1	1	0	4	2	0	0	4	0	0	SkillSp_ShouWangS	0	0	SkillArea_Circle_ShouWangS	Skill_ShouWangS_Begin	Skill_ShouWangS_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_ShouWangS	1	1	12	0	50	-1	102	0	-1	0,0	0,0	-1	-1	-1	0	0	51	-1	0	-1	938	0	s0455.png	0	0	0	Does damage to surrounding enemies and slow them.	Fixed consumption of 125 SP	0
456	Red wind	Красный ветер	1	1	0	0	12,3	1,-1	1,-1	1,-1	-1	2	2	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1	-1	-1	0	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0456o.png	0	0	0	While use range attack have 15% chance get buff that increase attack damage by 50 + 50 * lvl and attack speed by 20 + 10 * lvl on 10 sec.	Passive	0
457	Devil Curse	Дьявольское проклятие	1	1	0	0	14,3	1,-1	1,9	1,-1	-1	2	1	0	-1	-1	0	1	1	800	4	2	0	0	4	0	0	SkillSp_EmoYuYan	0	0	SkillArea_Circle_EmoYuYan	Skill_EmoYuYan_Begin	Skill_EmoYuYan_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_EmoYuYan	1	1	12	0	56	2	0	0	0	0,0	0,0	0	-1	-1	0	0	57	2	0	-1	0	0	s0457.png	0	0	0	Summons devil to infest on the enemy and does constant damage. Also desecrate target's defense and movement speed.	Consumes static 155 SP	0
458	Great Heal	Великое исцеление	1	1	0	0	13,3	1,-1	1,-1	1,-1	-1	2	1	1	-1	-1	1	1	1	1000	5	1	0	0	0	0	0	SkillSp_SSSP	0	0	0	Skill_SSSP_Begin	Skill_SSSP_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_SSSP	1	1	12	0	72	-1	113	0	-1	0,0	0,0	-1	-1	-1	0	0	73	2	935	-2	0	0	s0458.png	0	0	0	Fully restores target's HP and SP. Monsters will ignore that heal and don't change target.	Fixed consumption of 150 SP	0
459	Rebirth Mystic Power	Мистическая сила	1	1	0	0	-1,10	1,-1	1,-1	1,-1	-1	0	2	1	-1	-1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Skill_Rbmp_Use	Skill_Rbmp_Unuse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	s0459.png	0	0	0	Grants 1% + 3% * lvl boost to attack damage, defence and physical resist.	0	0
460	Frozen ring	Frozen ring	1	1	1	0	-1,1	1,-1	1,-1	1,-1	-1	2	1	0	-1	-1	0	1	1	0	4	2	0	0	4	0	0	0	0	0	SkillArea_Circle_BDH	Skill_BDH_Begin	Skill_BDH_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	0	-1	-1	880	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	0	0	0	s0453.png	0	0	0	0	0	0
461	Unknown 1	Unknown 1	0	1	1	0	-1,5	1,-1	1,-1	1,-1	-1	1	1	0	-1	-1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	-1	0	0	0	0	0	n2024.png	0	0	0	0	0	0
462	Unknown 2	Unknown 2	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Skill_thewdrug_Begin	Skill_thewdrug_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1075	0	0	0
463	Unknown 3	Unknown 3	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Skill_thaitdrug_Begin	Skill_thaitdrug_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1098	0	0	0
464	Unknown 4	Unknown 4	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Skill_deitybless_Begin	Skill_deitybless_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1099	0	0	0
465	Unknown 5	Unknown 5	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Skill_energydrug_Begin	Skill_energydrug_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1100	0	0	0
466	Unknown 6	Unknown 6	1	1	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Skill_dragonheart_Begin	Skill_dragonheart_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120000	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	1101	0	0	0
467	The bond of love	Узы любви	1	1	0	1	-1,1	1,-1	1,-1	1,-1	-1	2	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	SkillSp_Qlzx	0	0	0	0	Skill_Qlzx_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	1	1	12	0	0	-1	0	0	1	0,0	0,0	0	-1	-1	0	0	-1	-1	0	-1	0	0	x1100.png	0	0	Moves you to your soul mate. Cooldown - 1 minute.	Sends to your soul mate	0	0
468	Prehistoric Blessed Potion	Prehistoric Blessed Potion	1	0	1	0	-1,10	1,-1	1,-1	1,-1	-1	0	1	1	-1	-1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	Skill_WudiyaoshuiPhstrc_Begin	Skill_WudiyaoshuiPhstrc_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SkillCooldown_WudiyaoshuiPhstrc	0	1	11	-1	0	-1	0	0	0	0,0	0,0	0	-1	-1	0	0	0	-1	0	-1	0	0	0	0	0	8861	Blessed Potion	0	0
469	Send to jail	Отправить в тюрьму	1	1	0	1	-1,1	1,-1	1,-1	1,-1	-1	2	1	1	-1	-1	1	1	1	1000	5	1	0	0	0	0	0	0	0	0	0	0	Skill_GM1_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1	1	12	0	0	-1	192	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-1	0	0	n2118.png	0	0	GM skill	Will send the target to jail	0	0
470	Move	Пнуть	1	1	0	1	-1,1	1,-1	1,-1	1,-1	-1	2	1	1	-1	-1	1	1	1	1000	5	1	0	0	0	0	0	0	0	0	0	0	Skill_GM2_End	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1	1	12	0	0	-1	192	0	-1	0,0	0,0	-1	-1	-1	0	0	-1	-1	0	-1	0	0	s0019.png	0	0	GM skill	Teleports the character to the place where he stands	0	0
