//ID	Model Type	Logic Type	Framework Number	Suite Serial	Lab	Part 00	Part 01	Part 02	Part 03	Part 04	Part 05	Part 06	Part 07	FeffID	EeffID	Special Effect Action Serial	Shadow	Action ID	Transparency	Actions	Breathing Sound Effect	Death Sound Effect	Can it be controlled	Area Limitation	Altitude Excursion	Items that can be equipped	length	width	height	Collision Range	Birth	Dead	Birth Effect	Death Effect	Hibernate Action	Death Instant Action	Remaining HP Effect Display	Attack can be swerve	Confirm to use blown away	script	Weapon used	Skill ID	1	2	Monster Skill Rate	drop list	Rate	Quantity Limit	Fatality Rate	Prefix Level	Quest Drop ID	Rate2	ai	turning	vision	noise	getexp	light	mobexp	lv	mxhp	hp	mxsp	sp	mnatk	mxatk	resist	def	hit	flee	crt	mf	hrec	srec	aspd	adis	chase_adis	mspd	col	str	agi	acc	con	spr	luk	left_rad	guild	title	job	exp	nexp	fame	ap	tp	gd	spri	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	chasf	Wcode
1132	Dry Eye	xxxx	1	2	0	0	100	2004	0255	2820	2821	2822	0	0	0	549	0	0	1	1	100	182	-1	-1	0	0	0	0	1.051	1.369	2.599	40	1,5	2	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1133	Hacker Fighter	xxxx	1	2	1	0	100	2065	0255	5542	5543	5544	0	0	0	0	0	0	1	2	100	182	-1	-1	0	0	0	0	1.061	1.815	2.785	40	1,5	2	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	6104
1134	Great King Clam	xxxx	4	2	226	0	1	1	0	0	0	0	0	0	0	0	0	0	1	126	100	-1	414	415	0	0	-30	0	2.394	4.481	2.026	40	1,5	2,5	399	398	0	1	0	1	1	0	0	25	50,50	4497,4503,1648,1649,3387,20104,20104,1001	161,434,1111,1000,1666,43478,86956,50000	0	0	0	3970	100	4	1	1000	0	0	1	0	15	1080	0	10000	0	73	110	18	50	65	48	10	183	2	0	2000	300	1500	200	0	12	27	19	12	12	12	20	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	33840
1135	Little Squirt	xxxx	4	2	53	0	1	1	0	0	0	0	0	0	0	0	0	0	1	69	100	428	429	430	0	0	-30	0	0.87	0.725	0.975	40	1,5	2,5	399	398	0	1	0	1	1	0	0	25	50,50	1705,1839,1627,3117,3387,465,1000	211,285,1250,2000,1000,10000,16666	0	0	0	0	0	4	1	1000	0	0	1	0	3	78	0	10000	0	9	14	2	6	9	9	10	196	1	0	2000	250	1500	250	0	6	9	7	6	6	6	20	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	27264
1136	Baby Black Dragon	xxxx	4	2	730	0	1	1	1	0	0	0	0	0	0	465	0	0	1	209	100	308	309	310	0	0	0	0	3	3	2.62	300	1,5	2,5	399	395	0	0	0	1	0	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	500	1500	700	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	154204
1137	Puppet Ville	xxxx	1	2	0	0	100	2004	0255	2820	2821	2822	0	0	0	0	0	0	1	1	100	182	-1	-1	0	0	0	0	1.051	1.369	2.599	40	1,5	2	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1138	Puppet Kara	xxxx	1	2	2	0	100	2131	0255	1956	1963	1970	0	0	0	0	0	0	1	3	100	182	-1	-1	0	0	0	0	0.5	1.423	2.245	40	1,5	2	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1139	Dragon Informant	xxxx	4	2	730	0	1	1	1	0	0	0	0	0	0	465	0	0,0,0	1	209	100	308	309	310	0	0	0	0	3	3	2	300	1,5,0	2,5,0	399	395	0	0	0,0,0	1	0	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	500	1500	700	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	154204
1140	Lance Newbie	xxxx	1	5	0	0	100	2000	255	289	465	641	0	1	0	0	0	0,0,0	1	1	100	182	0	0	0	0	0	1,2,3,4,7,8	1,051	1,369	2,599	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	1	0	25	100	3124,3127,3141,1814	2000,2000,2000,2000	0	0	0	0	0	10	1	1200	0	0	1	0	10	300	0	10000	0	40	60	6	30	50	50	10	188	4	1000	2000	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1141	Lance Hunter	xxxx	1	5	0	0	100	2000	255	307	483	659	0	39	0	0	0	0,0,0	1	1	100	182	0	0	0	0	0	1,2,3,4,7,8	1,051	1,369	2,599	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	1	0	31	100	3124,3125,3127,3141,3084,8901	1000,2000,2000,2000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	50	4700	0	10000	0	320	480	20	50	180	200	10	143	10	1000	2000	700	2000	400	0	55	30	80	130	30	30	20	0	0	0	8109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1142	Lance Crusader	xxxx	1	5	0	0	100	2000	255	396	588	748	114	114	0	0	0	0,0,0	1	1	100	182	0	0	0	0	0	1,2,3,4,7,8	1,051	1,369	2,599	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	1	0	28,325	80,20	3124,3125,3127,3141,3085,3404,8901	1000,2000,2000,2000,5000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	80	30000	0	10000	0	1520	2280	35	250	400	350	10	109	30	1000	500	300	2000	400	0	85	45	125	205	45	45	20	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1143	Lance Voyager	xxxx	1	5	0	0	100	2000	255	409	599	759	0	79	0	0	0	0,0,0	1	1	100	182	0	0	0	0	0	1,2,3,4,7,8	1,051	1,369	2,599	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	1	0	34,326	80,20	3124,3125,3128,3141,179,8901	1000,2000,2000,2000,5000,50000	0	0	0	0	0	10	1	5000	0	0	1	0	70	50000	0	10000	0	2360	3040	28	180	350	300	10	120	20	1000	1500	300	5000	400	0	75	40	110	180	40	40	20	0	0	0	68000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1144	Carsise Newbie	xxxx	1	5	1	0	100	2062	255	289	465	641	0	1	0	0	0	0,0,0	1	2	100	182	0	0	0	0	0	1,2,5,6,8,10	1	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	2	0	25	100	3124,3127,3141,1814	2000,2000,2000,5000	0	0	0	0	0	10	1	1200	0	0	1	0	10	500	0	10000	0	32	48	8	50	40	32	10	188	5	1000	1500	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	6104
1145	Carsise Swordsman	xxxx	1	5	1	0	100	2062	255	298	474	650	0	23	0	0	0	0,0,0	1	2	100	182	0	0	0	0	0	1,2,5,6,8,10	1	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	2	0	28	100	3124,3125,3127,3141,3084,8901	1000,2000,2000,2000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	51	8000	0	10000	0	301	452	40	100	169	150	10	142	25	1000	1500	300	2000	400	0	55	30	81	132	30	30	20	0	0	0	8220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	6104
1146	Carsise Champion	xxxx	1	5	1	0	100	2062	255	398	604	830	0	116	0	0	0	0,0,0	1	2	100	182	0	0	0	0	0	1,2,5,6,8,10	1	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	2	0	29,325	80,20	3124,3125,3128,3141,3085,3405,8901	1000,2000,2000,2000,5000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	80	49999	0	10000	0	2000	3000	40	400	330	220	10	109	50	1000	1500	300	2000	400	0	85	45	125	205	45	45	20	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	6104
1147	Phyllis Newbie	xxxx	1	5	2	0	100	2124	255	289	465	641	0	1	0	0	0	0,0,0	1	3	100	182	0	0	0	0	0	3,4,5,8,9	0	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	3	0	25	100	3124,3138,3141,1814	2000,2000,2000,5000	0	0	0	0	0	10	1	1200	0	0	1	0	10	400	0	10000	0	28	42	5	20	30	30	10	188	3	1000	1500	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1148	Phyllis Explorer	xxxx	1	5	2	0	100	2124	255	337	513	689	0	79	0	0	0	0,0,0	1	3	100	182	0	0	0	0	0	3,4,5,8,9	0	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	3	0	34	100	3137,3138,3138,3141,179,8901	1000,2000,2000,2000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	51	4500	0	10000	0	280	420	19	60	150	160	10	142	15	1000	1500	700	2000	400	0	55	30	81	132	30	30	20	0	0	0	8220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1149	Phyllis Sharpshooter	xxxx	1	5	2	0	100	2124	255	399	589	749	0	120	0	0	0	0,0,0	1	3	100	182	0	0	0	0	0	3,4,5,8,9	0	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	3	0	31,327	80,20	3137,3138,3139,3141,3084,3406,8901	1000,2000,2000,2000,5000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	81	40000	0	10000	0	469	704	20	169	316	290	10	108	33	1000	1500	700	2000	400	0	85	45	126	207	45	45	20	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1150	Phyllis Cleric	xxxx	1	5	2	0	100	2124	255	378	554	730	0	109	0	0	0	0,0,0	1	3	100	182	0	0	0	0	0	3,4,5,8,9	0	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	3	0	25,328	80,20	3137,3143,3140,3141,3085,3407,8901	1000,2000,2000,2000,5000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	82	40000	0	10000	0	479	718	20	205	279	263	10	107	33	1000	1500	300	2000	400	0	87	46	128	210	46	46	20	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1151	Ami Newbie	xxxx	1	5	3	0	100	2246	255	289	465	641	0	1	0	0	0	0,0,0	1	4	100	182	0	0	0	0	0	7,8,9,10	0	1	1	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	4	0	25	100	3124,3138,3141,1814	2000,2000,2000,5000	0	0	0	0	0	10	1	1200	0	0	1	0	10	400	0	10000	0	28	42	5	20	30	32	10	188	3	1000	1500	300	2000	400	0	15	10	20	30	10	10	20	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	23328
1152	Ami Cleric	xxxx	1	5	3	0	100	2246	255	354	530	706	0	100	0	0	0	0,0,0	1	4	100	182	0	0	0	0	0	7,8,9,10	0	1	1	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	4	0	36	100	3137,3138,3139,3141,179,8901	1000,2000,2000,2000,10000,10000	0	0	0	0	0	10	1	1200	0	0	1	0	41	4500	0	10000	0	280	420	15	60	150	160	10	153	15	1000	1500	300	2000	400	0	45	25	66	107	25	25	20	0	0	0	8264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	23328
1153	Ami Seal Master	xxxx	1	5	3	0	100	2246	255	364	540	716	0	112	0	0	0	0,0,0	1	4	100	182	0	0	0	0	0	7,8,9,10	0	1	1	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	4	0	36,328	80,20	3137,3138,3140,3141,179,3408,8901	1000,2000,2000,2000,5000,10000,50000	0	0	0	0	0	10	1	1200	0	0	1	0	80	40000	0	10000	0	1840	2760	22	200	320	270	10	109	30	1000	1500	300	2000	400	0	85	45	125	205	45	45	20	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	23328
1155	Black Dragon Lance	xxxx	1	5	0	0	100	2000	255	845	846	847	114	114	0	0	0	0,0,0	1	1	100	182	0	0	0	0	0	1,2,3,4,7,8	1	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	1	0	28,325	80,20	866,865,864,862,863,861,860,1012,1862	500000,500000,500000,100000,100000,100000,100000,100000,500000	0	0	0	0	0	10	1	5000	0	0	1	0	75	700000	0	10000	0	1140	4960	40	200	300	300	10	115	100	1000	500	300	5000	600	0	79	42	117	192	42	42	20	0	0	0	145500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1156	Black Dragon Carsise	xxxx	1	5	1	0	100	2062	255	845	846	847	0	116	0	0	0	0,0,0	1	2	100	182	0	0	0	0	0	1,2,5,6,8,10	1	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	2	0	29,325	80,20	866,865,864,862,863,861,860,1012,1862	500000,500000,500000,100000,100000,100000,100000,100000,500000	0	0	0	0	0	10	1	5000	0	0	1	0	75	900000	0	10000	0	1200	4800	50	250	250	200	10	115	150	1000	1000	300	5000	600	0	79	42	117	192	42	42	20	0	0	0	146000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	6104
1157	Black Dragon Phyllis	xxxx	1	5	2	0	100	2124	255	845	846	847	0	120	0	0	0	0,0,0	1	3	100	182	0	0	0	0	0	3,4,5,8,9	0	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	3	0	31,327	80,20	866,865,864,862,863,861,860,1012,1862	500000,500000,500000,100000,100000,100000,100000,100000,500000	0	0	0	0	0	10	1	5000	0	0	1	0	75	700000	0	10000	0	1160	4440	30	150	350	200	10	115	50	1000	1000	700	5000	600	0	79	42	117	192	42	42	20	0	0	0	140500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1158	Black Dragon Ami	xxxx	1	5	3	0	100	848	255	845	846	847	0	112	0	0	0	0,0,0	1	4	100	182	0	0	0	0	0	7,8,9,10	0	1	1	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	4	0	36,328	80,20	866,865,864,862,863,861,860,1012,1862	500000,500000,500000,100000,100000,100000,100000,100000,500000	0	0	0	0	0	10	1	5000	0	0	1	0	75	700000	0	10000	0	1160	4440	30	150	350	200	10	115	50	1000	1000	300	5000	600	0	79	42	117	192	42	42	20	0	0	0	140500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	23328
1168	Treasure Guardian	xxxx	4	5	200	0	1	1	0	0	0	0	0	0	0	490	0	0	1	99	100	215	216	217	0	0	-50	0	3.209	3.327	3.166	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	7549	100	0	0	0	0	0	10	1	1000	0	0	1	0	60	400000	0	10000	0	576	864	20	190	260	250	10	132	80	0	2000	350	1500	350	0	65	95	65	35	35	35	20	0	0	0	75000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	52188
1169	Fortune Guardian	xxxx	4	5	200	0	1	1	0	0	0	0	0	0	0	490	0	0	1	99	100	215	216	217	0	0	-50	0	3.209	3.327	3.166	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	7558	100	0	0	0	0	0	10	1	1000	0	0	1	0	80	1000000	0	10000	0	1200	1800	25	200	350	300	10	109	200	0	2000	350	1500	350	0	85	125	85	45	45	45	20	0	0	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	52188
1170	Fortune Guardian	xxxx	1	1	2	0	100	2124	0255	0845	0846	0847	0	0	0	0	0	0	1	3	100	182	0	0	0	0	0	3,4,5,8,9	0.5	1.423	2.245	40	1,5	0	399	398	0	0	0	1	1	0	0	25,28,29,30,31,32,33,34,35,36	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1171	Researcher Little Bell	xxxx	1	2	2	0	100	2131	0255	5602	5603	5604	0	0	0	0	0	0	1	3	100	182	-1	-1	0	0	0	0	0.5	1.423	2.245	40	1,5	2	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1172	Researcher Yee	xxxx	1	2	0	0	100	2004	0255	5678	5124	5125	0	0	0	0	0	0	1	1	100	182	-1	-1	0	0	0	0	1.051	1.369	2.599	40	1,5	2	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1173	Wed Ami	xxxx	1	2	3	0	100	5207	0255	5208	5209	5210	0	0	0	0	0	0	1	4	100	182	-1	-1	0	0	0	0	0.797	1.392	1.709	40	1,5	2	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	23328
1174	Pirate Princess	xxxx	1	1	2	0	100	5219	2561	5147	5148	5149	0	0	0	0	0	0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9	0.5	1.423	2.245	40	1,5	0	399	398	0	0	0	1	1	0	0	25,28,29,30,31,32,33,34,35,36,38	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1179	Death Knight	xxxx	4	5	668	0	1	1	1	0	0	0	0	0	0	489	0	0	1	177	100	236	237	238	0	0	0	0	6.231	2.678	5.206	80	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	3442,2890,2891,2889,2888	500,250,500,1000,1000	0	0	0	0	0	10	1	1000	0	0	1	0	45	400000	0	10000	0	560	840	40	156	250	147	10	149	500	100	700	400	1500	420	0	27	72	27	27	94.5	27	20	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	23832
1180	Strange huge mud	xxxx	4	5	674	0	1	1	0	0	0	0	0	0	0	0	0	0	1	178	100	260	261	262	0	0	0	0	5.413	7.592	5.602	120	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	3423,2890,2891,2889,2888,2882	500,500,500,1000,1000,500	0	0	0	0	0	10	1	1000	0	0	1	0	50	600000	0	10000	0	800	1200	40	214	300	212	10	143	500	100	1000	200	1500	550	0	55	30	30	180	30	30	20	0	0	0	63270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	52000
1181	Giant head of	xxxx	4	5	672	0	1	1	0	0	0	0	0	0	0	0	0	0	1	179	100	396	397	398	0	0	-50	0	2.896	4.954	6.268	120	1,5	2,5	399	398	0	0	0	1	1	0	0	25,83	100,200	885,581,582,580,3458	500,500,500,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	65	1000000	0	10000	0	1120	1680	53	274	400	262	10	126	500	100	1500	500	1500	500	0	37	37	37	37	37	37	20	0	0	0	118500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	58064
1182	Miss goddess body	xxxx	4	5	227	0	1	1	1	0	0	0	0	0	0	490	0	0	1	148	100	263	264	265	0	0	0	0	5.987	9.597	10.1	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	6294,1012,1016,2891,2882	500,10000,1000,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	95	1255000	0	10000	0	1000	1501	35	227	382	382	10	75	12	0	2000	400	1500	300	0	60	170	60	60	225	60	20	0	0	0	16801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	60732
1183	Xue Ling War	xxxx	4	5	673	0	1	1	1	1	0	0	0	0	0	484,485	0	0	1	180	100	299	300	301	0	0	-50	0	1.28	2.188	4.026	60	1,5	2,5	399	398	0	0	0	1	1	0	0	25,273,274	100,50,50	885,581,582,580,3424	500,500,500,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	55	800000	0	10000	0	960	1440	45	234	400	227	10	137	500	100	1500	300	1500	500	0	59	32	32	197	32	32	21	0	0	0	81030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	62632
1188	Bridesmaid	xxxx	1	1	2	0	100	2124	255	5245	5246	5247	0	0	0	0	0	0,0,0	1	3	100	182	0	0	0	0	0	3,4,5,8,9	0	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	0	0	25,28,29,30,31,32,33,34,35,36,38	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	11060
1189	Groomsman	xxxx	1	1	0	0	100	2000	255	5221	5222	5223	0	0	0	0	0	0,0,0	1	1	100	182	0	0	0	0	0	1,2,3,4,7,8	1	1	2	40	1,5,0	0,0,0	399	398	0	0	0,0,0	1	1	0	0	25,28,29,30,31,34,35,38	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	8400
1190	Apocalypse Deer	xxxx	4	5	716	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	151	100	251	252	253	0	0	0	0	2	1	3	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,239,240	80,10,10	8901,5707,273	500,5000,2000	0	0	0	0	0	10	1	1000	0	0	1	0	55	500000	0	10000	0	400	600	10	75	100	30	10	160	0	1000	1100	350	1500	500	2	50	50	50	50	50	5	20	0	0	0	250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	61200
1191	Risen Santa	xxxx	4	5	718	0	1	1	0	0	0	0	0	0	0	0	0	0,0,0	1	205	100	251	252	253	0	0	0	0	1	2	3	40	1,5,0	2,5,0	399	398	0	0	0,0,0	1	1	0	0	25,234,235	85,10,5	273,8901,5707	10000,5000,50000	0	0	0	0	0	10	1	1000	0	0	1	0	55	50000	0	10000	0	100	300	0	10	80	32	10	154	2	1000	1000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1	62968
